mem_used;cpu_used;disc_used;date
75;13;41;23/09/2021 13:33
75;14;41;23/09/2021 13:33
75;14;41;23/09/2021 13:33
75;14;41;23/09/2021 13:33
75;7;41;23/09/2021 13:33
75;6;41;23/09/2021 13:33
75;12;41;23/09/2021 13:33
75;12;41;23/09/2021 13:33
75;6;41;23/09/2021 13:33
75;6;41;23/09/2021 13:33
75;12;41;23/09/2021 13:33
75;12;41;23/09/2021 13:33
75;8;41;23/09/2021 13:34
75;8;41;23/09/2021 13:34
75;12;41;23/09/2021 13:34
75;12;41;23/09/2021 13:34
75;14;41;23/09/2021 13:34
75;15;41;23/09/2021 13:34
76;14;41;23/09/2021 13:34
76;14;41;23/09/2021 13:34
76;8;41;23/09/2021 13:34
76;8;41;23/09/2021 13:34
77;16;41;23/09/2021 13:34
77;16;41;23/09/2021 13:34
77;14;41;23/09/2021 13:34
77;14;41;23/09/2021 13:34
77;7;41;23/09/2021 13:34
77;7;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;6;41;23/09/2021 13:34
76;6;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;8;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;6;41;23/09/2021 13:34
76;6;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;5;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;8;41;23/09/2021 13:34
76;6;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;9;41;23/09/2021 13:34
76;10;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;7;41;23/09/2021 13:34
76;10;41;23/09/2021 13:34
76;10;41;23/09/2021 13:34
77;14;41;23/09/2021 13:34
77;14;41;23/09/2021 13:34
77;13;41;23/09/2021 13:34
77;13;41;23/09/2021 13:34
77;13;41;23/09/2021 13:34
77;14;41;23/09/2021 13:34
77;12;41;23/09/2021 13:34
77;13;41;23/09/2021 13:34
77;11;41;23/09/2021 13:35
77;11;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;14;41;23/09/2021 13:35
77;14;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;9;41;23/09/2021 13:35
77;9;41;23/09/2021 13:35
77;11;41;23/09/2021 13:35
77;11;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
78;12;41;23/09/2021 13:35
78;11;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;5;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;9;41;23/09/2021 13:35
77;9;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;8;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;6;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;4;41;23/09/2021 13:35
77;5;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
78;4;41;23/09/2021 13:36
78;4;41;23/09/2021 13:36
78;6;41;23/09/2021 13:36
78;6;41;23/09/2021 13:36
78;6;41;23/09/2021 13:36
78;6;41;23/09/2021 13:36
77;8;41;23/09/2021 13:36
77;8;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;6;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;5;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;4;41;23/09/2021 13:36
77;9;41;23/09/2021 13:36
77;9;41;23/09/2021 13:36
78;12;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;8;41;23/09/2021 13:37
78;8;41;23/09/2021 13:37
78;11;41;23/09/2021 13:37
78;11;41;23/09/2021 13:37
77;6;41;23/09/2021 13:37
77;6;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
79;19;41;23/09/2021 13:37
79;19;41;23/09/2021 13:37
78;17;41;23/09/2021 13:37
78;17;41;23/09/2021 13:37
78;10;41;23/09/2021 13:37
78;10;41;23/09/2021 13:37
77;14;41;23/09/2021 13:37
77;14;41;23/09/2021 13:37
78;13;41;23/09/2021 13:37
78;14;41;23/09/2021 13:37
78;11;41;23/09/2021 13:37
78;11;41;23/09/2021 13:37
78;6;41;23/09/2021 13:37
78;6;41;23/09/2021 13:37
78;8;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
77;9;41;23/09/2021 13:37
77;9;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
77;14;41;23/09/2021 13:37
77;14;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
77;8;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
77;10;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;13;41;23/09/2021 13:37
78;13;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;12;41;23/09/2021 13:37
78;9;41;23/09/2021 13:37
78;10;41;23/09/2021 13:37
78;13;41;23/09/2021 13:37
78;13;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;7;41;23/09/2021 13:37
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;6;41;23/09/2021 13:38
78;6;41;23/09/2021 13:38
78;6;41;23/09/2021 13:38
78;6;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;15;41;23/09/2021 13:38
78;15;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;11;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;10;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;8;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;7;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;9;41;23/09/2021 13:38
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;12;41;23/09/2021 13:39
78;12;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;9;41;23/09/2021 13:39
78;9;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;6;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;9;41;23/09/2021 13:39
78;10;41;23/09/2021 13:39
78;10;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;8;41;23/09/2021 13:39
78;10;41;23/09/2021 13:39
78;10;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
78;7;41;23/09/2021 13:39
79;11;41;23/09/2021 13:39
79;11;41;23/09/2021 13:39
79;9;41;23/09/2021 13:39
79;9;41;23/09/2021 13:39
79;8;41;23/09/2021 13:39
79;8;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;10;41;23/09/2021 13:39
79;10;41;23/09/2021 13:39
79;9;41;23/09/2021 13:39
79;8;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;6;41;23/09/2021 13:39
79;11;41;23/09/2021 13:40
79;11;41;23/09/2021 13:40
79;12;41;23/09/2021 13:40
79;12;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;5;41;23/09/2021 13:40
79;5;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
80;7;41;23/09/2021 13:40
80;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;10;41;23/09/2021 13:40
79;10;41;23/09/2021 13:40
79;10;41;23/09/2021 13:40
79;10;41;23/09/2021 13:40
80;17;41;23/09/2021 13:40
80;17;41;23/09/2021 13:40
80;11;41;23/09/2021 13:40
80;12;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
78;8;41;23/09/2021 13:40
78;8;41;23/09/2021 13:40
78;11;41;23/09/2021 13:40
78;11;41;23/09/2021 13:40
78;8;41;23/09/2021 13:40
78;8;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;6;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;9;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;8;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;7;41;23/09/2021 13:40
79;8;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;9;41;23/09/2021 13:41
79;9;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;12;41;23/09/2021 13:41
79;12;41;23/09/2021 13:41
80;12;41;23/09/2021 13:41
80;12;41;23/09/2021 13:41
80;7;41;23/09/2021 13:41
80;7;41;23/09/2021 13:41
80;8;41;23/09/2021 13:41
80;8;41;23/09/2021 13:41
79;9;41;23/09/2021 13:41
79;9;41;23/09/2021 13:41
79;10;41;23/09/2021 13:41
79;10;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;8;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;7;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
79;6;41;23/09/2021 13:41
76;8;41;23/09/2021 13:41
76;8;41;23/09/2021 13:41
74;11;41;23/09/2021 13:41
74;11;41;23/09/2021 13:41
74;8;41;23/09/2021 13:41
74;8;41;23/09/2021 13:41
74;11;41;23/09/2021 13:41
74;11;41;23/09/2021 13:41
74;7;41;23/09/2021 13:41
74;7;41;23/09/2021 13:41
74;10;41;23/09/2021 13:41
74;10;41;23/09/2021 13:41
74;13;41;23/09/2021 13:41
74;13;41;23/09/2021 13:41
74;14;41;23/09/2021 13:41
74;14;41;23/09/2021 13:41
74;7;41;23/09/2021 13:41
74;7;41;23/09/2021 13:41
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;12;41;23/09/2021 13:42
74;12;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;11;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;7;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
75;11;41;23/09/2021 13:42
75;11;41;23/09/2021 13:42
75;6;41;23/09/2021 13:42
75;6;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;10;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;8;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;9;41;23/09/2021 13:42
74;7;41;23/09/2021 13:43
74;7;41;23/09/2021 13:43
74;7;41;23/09/2021 13:43
74;8;41;23/09/2021 13:43
74;7;41;23/09/2021 13:43
74;7;41;23/09/2021 13:43
74;9;41;23/09/2021 13:43
74;10;41;23/09/2021 13:43
74;12;41;23/09/2021 13:43
74;12;41;23/09/2021 13:43
74;6;41;23/09/2021 13:43
74;6;41;23/09/2021 13:43
75;5;41;23/09/2021 13:43
75;5;41;23/09/2021 13:43
75;8;41;23/09/2021 13:43
75;8;41;23/09/2021 13:43
75;10;41;23/09/2021 13:43
75;10;41;23/09/2021 13:43
75;5;41;23/09/2021 13:43
75;5;41;23/09/2021 13:43
75;6;41;23/09/2021 13:43
75;6;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;7;41;23/09/2021 13:43
75;7;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;7;41;23/09/2021 13:43
75;7;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;4;41;23/09/2021 13:43
75;6;41;23/09/2021 13:43
75;6;41;23/09/2021 13:43
76;17;41;23/09/2021 13:43
76;17;41;23/09/2021 13:43
76;11;41;23/09/2021 13:43
76;11;41;23/09/2021 13:43
76;17;41;23/09/2021 13:43
76;17;41;23/09/2021 13:43
76;12;41;23/09/2021 13:43
76;13;41;23/09/2021 13:43
76;12;41;23/09/2021 13:43
76;11;41;23/09/2021 13:43
76;12;41;23/09/2021 13:43
76;13;41;23/09/2021 13:43
76;8;41;23/09/2021 13:43
76;9;41;23/09/2021 13:43
76;6;41;23/09/2021 13:43
76;6;41;23/09/2021 13:43
76;6;41;23/09/2021 13:43
76;6;41;23/09/2021 13:43
76;6;41;23/09/2021 13:43
76;7;41;23/09/2021 13:43
75;7;41;23/09/2021 13:44
75;7;41;23/09/2021 13:44
75;8;41;23/09/2021 13:44
75;8;41;23/09/2021 13:44
75;6;41;23/09/2021 13:44
75;6;41;23/09/2021 13:44
75;5;41;23/09/2021 13:44
75;5;41;23/09/2021 13:44
75;9;41;23/09/2021 13:44
75;9;41;23/09/2021 13:44
76;11;41;23/09/2021 13:44
76;11;41;23/09/2021 13:44
76;9;41;23/09/2021 13:44
76;9;41;23/09/2021 13:44
77;12;41;23/09/2021 13:44
77;12;41;23/09/2021 13:44
78;12;41;23/09/2021 13:44
78;12;41;23/09/2021 13:44
81;15;41;23/09/2021 13:44
81;15;41;23/09/2021 13:44
81;21;41;23/09/2021 13:44
81;21;41;23/09/2021 13:44
80;23;41;23/09/2021 13:44
81;24;41;23/09/2021 13:44
79;21;41;23/09/2021 13:44
79;20;41;23/09/2021 13:44
82;24;41;23/09/2021 13:44
82;24;41;23/09/2021 13:44
82;26;41;23/09/2021 13:44
82;26;41;23/09/2021 13:44
82;33;41;23/09/2021 13:44
82;33;41;23/09/2021 13:44
83;31;41;23/09/2021 13:44
83;31;41;23/09/2021 13:44
84;23;41;23/09/2021 13:44
84;23;41;23/09/2021 13:44
88;19;41;23/09/2021 13:44
88;19;41;23/09/2021 13:44
84;35;41;23/09/2021 13:44
84;35;41;23/09/2021 13:44
84;33;41;23/09/2021 13:44
84;33;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;24;41;23/09/2021 13:44
84;24;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;20;41;23/09/2021 13:44
84;20;41;23/09/2021 13:44
84;23;41;23/09/2021 13:44
84;23;41;23/09/2021 13:44
84;22;41;23/09/2021 13:44
84;23;41;23/09/2021 13:44
84;25;41;23/09/2021 13:44
84;25;41;23/09/2021 13:44
84;21;41;23/09/2021 13:45
84;21;41;23/09/2021 13:45
84;22;41;23/09/2021 13:45
84;22;41;23/09/2021 13:45
85;25;41;23/09/2021 13:45
85;25;41;23/09/2021 13:45
84;27;41;23/09/2021 13:45
84;27;41;23/09/2021 13:45
85;38;41;23/09/2021 13:45
85;38;41;23/09/2021 13:45
85;31;41;23/09/2021 13:45
85;31;41;23/09/2021 13:45
85;28;41;23/09/2021 13:45
85;28;41;23/09/2021 13:45
84;28;41;23/09/2021 13:45
84;27;41;23/09/2021 13:45
83;42;41;23/09/2021 13:45
83;43;41;23/09/2021 13:45
85;25;41;23/09/2021 13:45
84;25;41;23/09/2021 13:45
83;28;41;23/09/2021 13:45
83;28;41;23/09/2021 13:45
84;40;41;23/09/2021 13:45
83;39;41;23/09/2021 13:45
83;69;41;23/09/2021 13:45
83;70;41;23/09/2021 13:45
83;54;41;23/09/2021 13:45
83;55;41;23/09/2021 13:45
83;65;41;23/09/2021 13:45
83;64;41;23/09/2021 13:45
82;30;41;23/09/2021 13:45
82;28;41;23/09/2021 13:45
83;28;41;23/09/2021 13:45
83;28;41;23/09/2021 13:45
82;43;41;23/09/2021 13:45
82;42;41;23/09/2021 13:45
82;39;41;23/09/2021 13:45
82;40;41;23/09/2021 13:45
82;45;41;23/09/2021 13:45
82;44;41;23/09/2021 13:45
82;57;41;23/09/2021 13:45
82;58;41;23/09/2021 13:45
83;63;41;23/09/2021 13:45
82;62;41;23/09/2021 13:45
83;68;41;23/09/2021 13:45
83;69;41;23/09/2021 13:45
84;73;41;23/09/2021 13:45
84;73;41;23/09/2021 13:45
84;61;41;23/09/2021 13:45
84;61;41;23/09/2021 13:45
84;72;41;23/09/2021 13:45
84;71;41;23/09/2021 13:45
85;63;41;23/09/2021 13:45
85;63;41;23/09/2021 13:45
83;55;41;23/09/2021 13:45
83;55;41;23/09/2021 13:45
82;68;41;23/09/2021 13:46
82;68;41;23/09/2021 13:46
84;60;41;23/09/2021 13:46
84;60;41;23/09/2021 13:46
82;61;41;23/09/2021 13:46
82;60;41;23/09/2021 13:46
83;60;41;23/09/2021 13:46
83;60;41;23/09/2021 13:46
82;60;41;23/09/2021 13:46
82;61;41;23/09/2021 13:46
83;44;41;23/09/2021 13:46
83;44;41;23/09/2021 13:46
80;37;41;23/09/2021 13:46
80;36;41;23/09/2021 13:46
80;23;41;23/09/2021 13:46
80;23;41;23/09/2021 13:46
81;27;41;23/09/2021 13:46
81;27;41;23/09/2021 13:46
81;30;41;23/09/2021 13:46
81;30;41;23/09/2021 13:46
81;25;41;23/09/2021 13:46
81;25;41;23/09/2021 13:46
81;23;41;23/09/2021 13:46
81;22;41;23/09/2021 13:46
81;30;41;23/09/2021 13:46
81;30;41;23/09/2021 13:46
81;24;41;23/09/2021 13:46
81;24;41;23/09/2021 13:46
81;26;41;23/09/2021 13:46
81;26;41;23/09/2021 13:46
81;27;41;23/09/2021 13:46
81;27;41;23/09/2021 13:46
81;28;41;23/09/2021 13:46
81;29;41;23/09/2021 13:46
81;23;41;23/09/2021 13:46
81;22;41;23/09/2021 13:46
81;23;41;23/09/2021 13:46
81;23;41;23/09/2021 13:46
81;26;41;23/09/2021 13:46
