mem_used,cpu_used,disc_used,date
"75,6,41,""2021-09-23 13:42:53"""
"75,6,41,""2021-09-23 13:42:53"""
"74,10,41,""2021-09-23 13:42:55"""
"74,10,41,""2021-09-23 13:42:55"""
"74,8,41,""2021-09-23 13:42:57"""
"74,8,41,""2021-09-23 13:42:57"""
"74,9,41,""2021-09-23 13:42:59"""
"74,9,41,""2021-09-23 13:42:59"""
"74,7,41,""2021-09-23 13:43:01"""
"74,7,41,""2021-09-23 13:43:01"""
"74,7,41,""2021-09-23 13:43:03"""
"74,8,41,""2021-09-23 13:43:03"""
"74,7,41,""2021-09-23 13:43:05"""
"74,7,41,""2021-09-23 13:43:05"""
"74,9,41,""2021-09-23 13:43:07"""
"74,10,41,""2021-09-23 13:43:07"""
"74,12,41,""2021-09-23 13:43:10"""
"74,12,41,""2021-09-23 13:43:10"""
"74,6,41,""2021-09-23 13:43:12"""
"74,6,41,""2021-09-23 13:43:12"""
"75,5,41,""2021-09-23 13:43:14"""
"75,5,41,""2021-09-23 13:43:14"""
"75,8,41,""2021-09-23 13:43:16"""
"75,8,41,""2021-09-23 13:43:16"""
"75,10,41,""2021-09-23 13:43:18"""
"75,10,41,""2021-09-23 13:43:18"""
"75,5,41,""2021-09-23 13:43:20"""
"75,5,41,""2021-09-23 13:43:20"""
"75,6,41,""2021-09-23 13:43:22"""
"75,6,41,""2021-09-23 13:43:22"""
"75,4,41,""2021-09-23 13:43:24"""
"75,4,41,""2021-09-23 13:43:24"""
"75,7,41,""2021-09-23 13:43:26"""
"75,7,41,""2021-09-23 13:43:26"""
"75,4,41,""2021-09-23 13:43:28"""
"75,4,41,""2021-09-23 13:43:28"""
"75,4,41,""2021-09-23 13:43:31"""
"75,4,41,""2021-09-23 13:43:31"""
"75,7,41,""2021-09-23 13:43:33"""
"75,7,41,""2021-09-23 13:43:33"""
"75,4,41,""2021-09-23 13:43:35"""
"75,4,41,""2021-09-23 13:43:35"""
"75,6,41,""2021-09-23 13:43:37"""
"75,6,41,""2021-09-23 13:43:37"""
"76,17,41,""2021-09-23 13:43:39"""
"76,17,41,""2021-09-23 13:43:39"""
"76,11,41,""2021-09-23 13:43:41"""
"76,11,41,""2021-09-23 13:43:41"""
"76,17,41,""2021-09-23 13:43:43"""
"76,17,41,""2021-09-23 13:43:43"""
"76,12,41,""2021-09-23 13:43:45"""
"76,13,41,""2021-09-23 13:43:45"""
"76,12,41,""2021-09-23 13:43:47"""
"76,11,41,""2021-09-23 13:43:47"""
"76,12,41,""2021-09-23 13:43:49"""
"76,13,41,""2021-09-23 13:43:49"""
"76,8,41,""2021-09-23 13:43:52"""
"76,9,41,""2021-09-23 13:43:52"""
"76,6,41,""2021-09-23 13:43:54"""
"76,6,41,""2021-09-23 13:43:54"""
"76,6,41,""2021-09-23 13:43:56"""
"76,6,41,""2021-09-23 13:43:56"""
"76,6,41,""2021-09-23 13:43:58"""
"76,7,41,""2021-09-23 13:43:58"""
"75,7,41,""2021-09-23 13:44:00"""
"75,7,41,""2021-09-23 13:44:00"""
"75,8,41,""2021-09-23 13:44:02"""
"75,8,41,""2021-09-23 13:44:02"""
"75,6,41,""2021-09-23 13:44:04"""
"75,6,41,""2021-09-23 13:44:04"""
"75,5,41,""2021-09-23 13:44:06"""
"75,5,41,""2021-09-23 13:44:06"""
"75,9,41,""2021-09-23 13:44:08"""
"75,9,41,""2021-09-23 13:44:08"""
"76,11,41,""2021-09-23 13:44:10"""
"76,11,41,""2021-09-23 13:44:10"""
"76,9,41,""2021-09-23 13:44:13"""
"76,9,41,""2021-09-23 13:44:13"""
"77,12,41,""2021-09-23 13:44:15"""
"77,12,41,""2021-09-23 13:44:15"""
"78,12,41,""2021-09-23 13:44:17"""
"78,12,41,""2021-09-23 13:44:17"""
"81,15,41,""2021-09-23 13:44:19"""
"81,15,41,""2021-09-23 13:44:19"""
"81,21,41,""2021-09-23 13:44:21"""
"81,21,41,""2021-09-23 13:44:21"""
"80,23,41,""2021-09-23 13:44:23"""
"81,24,41,""2021-09-23 13:44:23"""
"79,21,41,""2021-09-23 13:44:25"""
"79,20,41,""2021-09-23 13:44:25"""
"82,24,41,""2021-09-23 13:44:27"""
"82,24,41,""2021-09-23 13:44:27"""
"82,26,41,""2021-09-23 13:44:29"""
"82,26,41,""2021-09-23 13:44:29"""
"82,33,41,""2021-09-23 13:44:31"""
"82,33,41,""2021-09-23 13:44:31"""
"83,31,41,""2021-09-23 13:44:33"""
"83,31,41,""2021-09-23 13:44:33"""
"84,23,41,""2021-09-23 13:44:36"""
"84,23,41,""2021-09-23 13:44:36"""
"88,19,41,""2021-09-23 13:44:38"""
"88,19,41,""2021-09-23 13:44:38"""
"84,35,41,""2021-09-23 13:44:40"""
"84,35,41,""2021-09-23 13:44:40"""
"84,33,41,""2021-09-23 13:44:42"""
"84,33,41,""2021-09-23 13:44:42"""
"84,22,41,""2021-09-23 13:44:44"""
"84,22,41,""2021-09-23 13:44:44"""
"84,22,41,""2021-09-23 13:44:46"""
"84,22,41,""2021-09-23 13:44:46"""
"84,24,41,""2021-09-23 13:44:48"""
"84,24,41,""2021-09-23 13:44:48"""
"84,22,41,""2021-09-23 13:44:50"""
"84,22,41,""2021-09-23 13:44:50"""
"84,20,41,""2021-09-23 13:44:52"""
"84,20,41,""2021-09-23 13:44:52"""
"84,23,41,""2021-09-23 13:44:54"""
"84,23,41,""2021-09-23 13:44:54"""
"84,22,41,""2021-09-23 13:44:56"""
"84,23,41,""2021-09-23 13:44:56"""
"84,25,41,""2021-09-23 13:44:58"""
"84,25,41,""2021-09-23 13:44:58"""
"84,21,41,""2021-09-23 13:45:01"""
"84,21,41,""2021-09-23 13:45:01"""
"84,22,41,""2021-09-23 13:45:03"""
"84,22,41,""2021-09-23 13:45:03"""
"85,25,41,""2021-09-23 13:45:05"""
"85,25,41,""2021-09-23 13:45:05"""
"84,27,41,""2021-09-23 13:45:07"""
"84,27,41,""2021-09-23 13:45:07"""
"85,38,41,""2021-09-23 13:45:09"""
"85,38,41,""2021-09-23 13:45:09"""
"85,31,41,""2021-09-23 13:45:11"""
"85,31,41,""2021-09-23 13:45:11"""
"85,28,41,""2021-09-23 13:45:13"""
"85,28,41,""2021-09-23 13:45:13"""
"84,28,41,""2021-09-23 13:45:15"""
"84,27,41,""2021-09-23 13:45:15"""
"83,42,41,""2021-09-23 13:45:17"""
"83,43,41,""2021-09-23 13:45:17"""
"85,25,41,""2021-09-23 13:45:19"""
"84,25,41,""2021-09-23 13:45:19"""
"83,28,41,""2021-09-23 13:45:21"""
"83,28,41,""2021-09-23 13:45:21"""
"84,40,41,""2021-09-23 13:45:24"""
"83,39,41,""2021-09-23 13:45:24"""
"83,69,41,""2021-09-23 13:45:26"""
"83,70,41,""2021-09-23 13:45:26"""
"83,54,41,""2021-09-23 13:45:28"""
"83,55,41,""2021-09-23 13:45:28"""
"83,65,41,""2021-09-23 13:45:30"""
"83,64,41,""2021-09-23 13:45:30"""
"82,30,41,""2021-09-23 13:45:32"""
"82,28,41,""2021-09-23 13:45:32"""
"83,28,41,""2021-09-23 13:45:34"""
"83,28,41,""2021-09-23 13:45:34"""
"82,43,41,""2021-09-23 13:45:36"""
"82,42,41,""2021-09-23 13:45:36"""
"82,39,41,""2021-09-23 13:45:38"""
"82,40,41,""2021-09-23 13:45:38"""
"82,45,41,""2021-09-23 13:45:40"""
"82,44,41,""2021-09-23 13:45:40"""
"82,57,41,""2021-09-23 13:45:43"""
"82,58,41,""2021-09-23 13:45:43"""
"83,63,41,""2021-09-23 13:45:45"""
"82,62,41,""2021-09-23 13:45:45"""
"83,68,41,""2021-09-23 13:45:47"""
"83,69,41,""2021-09-23 13:45:47"""
"84,73,41,""2021-09-23 13:45:49"""
"84,73,41,""2021-09-23 13:45:49"""
"84,61,41,""2021-09-23 13:45:51"""
"84,61,41,""2021-09-23 13:45:51"""
"84,72,41,""2021-09-23 13:45:53"""
"84,71,41,""2021-09-23 13:45:53"""
"85,63,41,""2021-09-23 13:45:55"""
"85,63,41,""2021-09-23 13:45:55"""
"83,55,41,""2021-09-23 13:45:58"""
"83,55,41,""2021-09-23 13:45:58"""
"82,68,41,""2021-09-23 13:46:00"""
"82,68,41,""2021-09-23 13:46:00"""
"84,60,41,""2021-09-23 13:46:02"""
"84,60,41,""2021-09-23 13:46:02"""
"82,61,41,""2021-09-23 13:46:04"""
"82,60,41,""2021-09-23 13:46:04"""
"83,60,41,""2021-09-23 13:46:06"""
"83,60,41,""2021-09-23 13:46:06"""
"82,60,41,""2021-09-23 13:46:08"""
"82,61,41,""2021-09-23 13:46:08"""
"83,44,41,""2021-09-23 13:46:10"""
"83,44,41,""2021-09-23 13:46:10"""
"80,37,41,""2021-09-23 13:46:12"""
"80,36,41,""2021-09-23 13:46:12"""
"80,23,41,""2021-09-23 13:46:14"""
"80,23,41,""2021-09-23 13:46:14"""
"81,27,41,""2021-09-23 13:46:17"""
"81,27,41,""2021-09-23 13:46:17"""
"81,30,41,""2021-09-23 13:46:19"""
"81,30,41,""2021-09-23 13:46:19"""
"81,25,41,""2021-09-23 13:46:21"""
"81,25,41,""2021-09-23 13:46:21"""
"81,23,41,""2021-09-23 13:46:23"""
"81,22,41,""2021-09-23 13:46:23"""
"81,30,41,""2021-09-23 13:46:25"""
"81,30,41,""2021-09-23 13:46:25"""
"81,24,41,""2021-09-23 13:46:27"""
"81,24,41,""2021-09-23 13:46:27"""
"81,26,41,""2021-09-23 13:46:29"""
"81,26,41,""2021-09-23 13:46:29"""
"81,27,41,""2021-09-23 13:46:31"""
"81,27,41,""2021-09-23 13:46:31"""
"81,28,41,""2021-09-23 13:46:33"""
"81,29,41,""2021-09-23 13:46:33"""
"81,23,41,""2021-09-23 13:46:35"""
"81,22,41,""2021-09-23 13:46:35"""
"81,23,41,""2021-09-23 13:46:37"""
"81,23,41,""2021-09-23 13:46:37"""
"81,26,41,""2021-09-23 13:46:39"""
"81,26,41,""2021-09-23 13:46:39"""
"81,20,41,""2021-09-23 13:46:42"""
"81,20,41,""2021-09-23 13:46:42"""
"81,21,41,""2021-09-23 13:46:44"""
"81,21,41,""2021-09-23 13:46:44"""
"81,23,41,""2021-09-23 13:46:46"""
"81,23,41,""2021-09-23 13:46:46"""
"81,23,41,""2021-09-23 13:46:48"""
"81,23,41,""2021-09-23 13:46:48"""
"81,19,41,""2021-09-23 13:46:50"""
"81,19,41,""2021-09-23 13:46:50"""
"81,23,41,""2021-09-23 13:46:52"""
"81,23,41,""2021-09-23 13:46:52"""
"81,31,41,""2021-09-23 13:46:54"""
"81,31,41,""2021-09-23 13:46:54"""
"81,21,41,""2021-09-23 13:46:56"""
"81,21,41,""2021-09-23 13:46:56"""
"81,21,41,""2021-09-23 13:46:58"""
"81,21,41,""2021-09-23 13:46:58"""
"81,27,41,""2021-09-23 13:47:00"""
"81,27,41,""2021-09-23 13:47:00"""
"81,21,41,""2021-09-23 13:47:02"""
"81,21,41,""2021-09-23 13:47:02"""
"81,21,41,""2021-09-23 13:47:05"""
"81,21,41,""2021-09-23 13:47:05"""
"81,24,41,""2021-09-23 13:47:07"""
"81,24,41,""2021-09-23 13:47:07"""
"81,21,41,""2021-09-23 13:47:09"""
"81,21,41,""2021-09-23 13:47:09"""
"81,21,41,""2021-09-23 13:47:11"""
"81,21,41,""2021-09-23 13:47:11"""
"81,21,41,""2021-09-23 13:47:13"""
"81,21,41,""2021-09-23 13:47:13"""
"81,24,41,""2021-09-23 13:47:15"""
"81,24,41,""2021-09-23 13:47:15"""
"81,25,41,""2021-09-23 13:47:17"""
"81,25,41,""2021-09-23 13:47:17"""
"81,25,41,""2021-09-23 13:47:19"""
"81,25,41,""2021-09-23 13:47:19"""
"81,24,41,""2021-09-23 13:47:21"""
"81,24,41,""2021-09-23 13:47:21"""
"81,22,41,""2021-09-23 13:47:23"""
"81,22,41,""2021-09-23 13:47:23"""
"81,21,41,""2021-09-23 13:47:25"""
"81,21,41,""2021-09-23 13:47:25"""
"81,27,41,""2021-09-23 13:47:27"""
"81,27,41,""2021-09-23 13:47:27"""
"81,22,41,""2021-09-23 13:47:30"""
"81,22,41,""2021-09-23 13:47:30"""
"81,22,41,""2021-09-23 13:47:32"""
"81,23,41,""2021-09-23 13:47:32"""
"80,23,41,""2021-09-23 13:47:34"""
"80,23,41,""2021-09-23 13:47:34"""
"80,21,41,""2021-09-23 13:47:36"""
"80,21,41,""2021-09-23 13:47:36"""
"80,22,41,""2021-09-23 13:47:38"""
"80,23,41,""2021-09-23 13:47:38"""
"81,23,41,""2021-09-23 13:47:40"""
"81,24,41,""2021-09-23 13:47:40"""
"81,24,41,""2021-09-23 13:47:42"""
"81,24,41,""2021-09-23 13:47:42"""
"81,25,41,""2021-09-23 13:47:44"""
"81,25,41,""2021-09-23 13:47:44"""
"81,25,41,""2021-09-23 13:47:46"""
"81,25,41,""2021-09-23 13:47:46"""
"81,25,41,""2021-09-23 13:47:48"""
"81,25,41,""2021-09-23 13:47:48"""
"81,22,41,""2021-09-23 13:47:50"""
"81,22,41,""2021-09-23 13:47:50"""
"81,24,41,""2021-09-23 13:47:53"""
"81,24,41,""2021-09-23 13:47:53"""
"81,25,41,""2021-09-23 13:47:55"""
"81,25,41,""2021-09-23 13:47:55"""
"81,20,41,""2021-09-23 13:47:57"""
"81,20,41,""2021-09-23 13:47:57"""
"81,20,41,""2021-09-23 13:47:59"""
"81,20,41,""2021-09-23 13:47:59"""
"81,24,41,""2021-09-23 13:48:01"""
"81,25,41,""2021-09-23 13:48:01"""
"80,20,41,""2021-09-23 13:48:03"""
"80,19,41,""2021-09-23 13:48:03"""
"80,26,41,""2021-09-23 13:48:05"""
"80,26,41,""2021-09-23 13:48:05"""
"80,23,41,""2021-09-23 13:48:07"""
"80,23,41,""2021-09-23 13:48:07"""
"81,23,41,""2021-09-23 13:48:09"""
"81,23,41,""2021-09-23 13:48:09"""
"81,22,41,""2021-09-23 13:48:11"""
"81,21,41,""2021-09-23 13:48:11"""
"80,20,41,""2021-09-23 13:48:13"""
"80,20,41,""2021-09-23 13:48:13"""
"81,19,41,""2021-09-23 13:48:15"""
"81,19,41,""2021-09-23 13:48:15"""
"82,30,41,""2021-09-23 13:48:18"""
"82,30,41,""2021-09-23 13:48:18"""
"81,25,41,""2021-09-23 13:48:20"""
"81,25,41,""2021-09-23 13:48:20"""
"81,25,41,""2021-09-23 13:48:22"""
"81,25,41,""2021-09-23 13:48:22"""
"81,23,41,""2021-09-23 13:48:24"""
"81,23,41,""2021-09-23 13:48:24"""
"81,26,41,""2021-09-23 13:48:26"""
"81,26,41,""2021-09-23 13:48:26"""
"81,22,41,""2021-09-23 13:48:28"""
"81,22,41,""2021-09-23 13:48:28"""
"81,18,41,""2021-09-23 13:48:30"""
"81,18,41,""2021-09-23 13:48:30"""
"81,21,41,""2021-09-23 13:48:32"""
"81,21,41,""2021-09-23 13:48:32"""
"81,20,41,""2021-09-23 13:48:34"""
"81,20,41,""2021-09-23 13:48:34"""
"81,20,41,""2021-09-23 13:48:36"""
"81,20,41,""2021-09-23 13:48:36"""
"80,29,41,""2021-09-23 13:48:39"""
"80,29,41,""2021-09-23 13:48:39"""
"80,22,41,""2021-09-23 13:48:41"""
"80,22,41,""2021-09-23 13:48:41"""
"81,17,41,""2021-09-23 13:48:43"""
"81,17,41,""2021-09-23 13:48:43"""
"81,26,41,""2021-09-23 13:48:45"""
"81,27,41,""2021-09-23 13:48:45"""
"81,24,41,""2021-09-23 13:48:47"""
"81,25,41,""2021-09-23 13:48:47"""
"81,24,41,""2021-09-23 13:48:49"""
"81,24,41,""2021-09-23 13:48:49"""
"81,23,41,""2021-09-23 13:48:51"""
"81,23,41,""2021-09-23 13:48:51"""
"80,22,41,""2021-09-23 13:48:53"""
"80,22,41,""2021-09-23 13:48:53"""
"80,17,41,""2021-09-23 13:48:55"""
"80,17,41,""2021-09-23 13:48:55"""
"80,23,41,""2021-09-23 13:48:57"""
"80,23,41,""2021-09-23 13:48:57"""
"80,23,41,""2021-09-23 13:48:59"""
"80,23,41,""2021-09-23 13:48:59"""
"80,24,41,""2021-09-23 13:49:02"""
"80,24,41,""2021-09-23 13:49:02"""
"80,25,41,""2021-09-23 13:49:04"""
"80,25,41,""2021-09-23 13:49:04"""
"80,21,41,""2021-09-23 13:49:06"""
"80,21,41,""2021-09-23 13:49:06"""
"80,21,41,""2021-09-23 13:49:08"""
"80,21,41,""2021-09-23 13:49:08"""
"80,22,41,""2021-09-23 13:49:10"""
"80,22,41,""2021-09-23 13:49:10"""
"80,21,41,""2021-09-23 13:49:12"""
"80,21,41,""2021-09-23 13:49:12"""
"80,28,41,""2021-09-23 13:49:14"""
"80,28,41,""2021-09-23 13:49:14"""
"80,21,41,""2021-09-23 13:49:16"""
"80,21,41,""2021-09-23 13:49:16"""
"80,20,41,""2021-09-23 13:49:18"""
"80,20,41,""2021-09-23 13:49:18"""
"80,21,41,""2021-09-23 13:49:20"""
"80,21,41,""2021-09-23 13:49:20"""
"80,22,41,""2021-09-23 13:49:22"""
"80,22,41,""2021-09-23 13:49:22"""
"80,23,41,""2021-09-23 13:49:25"""
"80,23,41,""2021-09-23 13:49:25"""
"80,22,41,""2021-09-23 13:49:27"""
"80,22,41,""2021-09-23 13:49:27"""
"80,24,41,""2021-09-23 13:49:29"""
"80,24,41,""2021-09-23 13:49:29"""
"80,21,41,""2021-09-23 13:49:31"""
"80,21,41,""2021-09-23 13:49:31"""
"80,20,41,""2021-09-23 13:49:33"""
"80,20,41,""2021-09-23 13:49:33"""
"80,21,41,""2021-09-23 13:49:35"""
"80,21,41,""2021-09-23 13:49:35"""
"80,19,41,""2021-09-23 13:49:37"""
"80,19,41,""2021-09-23 13:49:37"""
"80,20,41,""2021-09-23 13:49:39"""
"80,20,41,""2021-09-23 13:49:39"""
"80,24,41,""2021-09-23 13:49:41"""
"80,23,41,""2021-09-23 13:49:41"""
"80,22,41,""2021-09-23 13:49:43"""
"80,22,41,""2021-09-23 13:49:43"""
"80,21,41,""2021-09-23 13:49:45"""
"80,21,41,""2021-09-23 13:49:45"""
"80,26,41,""2021-09-23 13:49:48"""
"80,26,41,""2021-09-23 13:49:48"""
"81,22,41,""2021-09-23 13:49:50"""
"81,22,41,""2021-09-23 13:49:50"""
"80,14,41,""2021-09-23 13:49:52"""
"80,14,41,""2021-09-23 13:49:52"""
"81,12,41,""2021-09-23 13:49:54"""
"81,12,41,""2021-09-23 13:49:54"""
"78,16,41,""2021-09-23 13:49:56"""
"78,16,41,""2021-09-23 13:49:56"""
"78,9,41,""2021-09-23 13:49:58"""
"78,9,41,""2021-09-23 13:49:58"""
"78,22,41,""2021-09-23 13:50:00"""
"78,22,41,""2021-09-23 13:50:00"""
"78,19,41,""2021-09-23 13:50:02"""
"78,19,41,""2021-09-23 13:50:02"""
"79,21,41,""2021-09-23 13:50:05"""
"78,22,41,""2021-09-23 13:50:05"""
"80,23,41,""2021-09-23 13:50:07"""
"80,23,41,""2021-09-23 13:50:07"""
"82,28,41,""2021-09-23 13:50:09"""
"82,28,41,""2021-09-23 13:50:09"""
"85,31,41,""2021-09-23 13:50:11"""
"85,31,41,""2021-09-23 13:50:11"""
"86,29,41,""2021-09-23 13:50:13"""
"86,29,41,""2021-09-23 13:50:13"""
"87,64,41,""2021-09-23 13:50:15"""
"87,64,41,""2021-09-23 13:50:15"""
"86,60,41,""2021-09-23 13:50:17"""
"86,60,41,""2021-09-23 13:50:17"""
"85,57,41,""2021-09-23 13:50:19"""
"85,57,41,""2021-09-23 13:50:19"""
"88,54,41,""2021-09-23 13:50:22"""
"88,53,41,""2021-09-23 13:50:22"""
"91,31,41,""2021-09-23 13:50:24"""
"91,31,41,""2021-09-23 13:50:24"""
"93,30,41,""2021-09-23 13:50:26"""
"93,30,41,""2021-09-23 13:50:26"""
"94,29,41,""2021-09-23 13:50:28"""
"94,29,41,""2021-09-23 13:50:28"""
"94,19,41,""2021-09-23 13:50:30"""
"94,19,41,""2021-09-23 13:50:30"""
"94,44,41,""2021-09-23 13:50:32"""
"94,45,41,""2021-09-23 13:50:32"""
"95,32,41,""2021-09-23 13:50:34"""
"95,32,41,""2021-09-23 13:50:34"""
"95,25,41,""2021-09-23 13:50:37"""
"95,24,41,""2021-09-23 13:50:37"""
"95,84,41,""2021-09-23 13:50:39"""
"95,84,41,""2021-09-23 13:50:39"""
"96,85,41,""2021-09-23 13:50:41"""
"96,85,41,""2021-09-23 13:50:41"""
"95,62,41,""2021-09-23 13:50:43"""
"95,62,41,""2021-09-23 13:50:43"""
"94,74,41,""2021-09-23 13:50:45"""
"94,74,41,""2021-09-23 13:50:45"""
"93,97,41,""2021-09-23 13:50:47"""
"93,97,41,""2021-09-23 13:50:47"""
"93,89,41,""2021-09-23 13:50:50"""
"93,89,41,""2021-09-23 13:50:50"""
"92,52,41,""2021-09-23 13:50:52"""
"92,52,41,""2021-09-23 13:50:52"""
"92,51,41,""2021-09-23 13:50:54"""
"92,51,41,""2021-09-23 13:50:54"""
"92,53,41,""2021-09-23 13:50:56"""
"92,54,41,""2021-09-23 13:50:56"""
"92,49,41,""2021-09-23 13:50:58"""
"92,49,41,""2021-09-23 13:50:58"""
"92,52,41,""2021-09-23 13:51:00"""
"92,53,41,""2021-09-23 13:51:00"""
"92,53,41,""2021-09-23 13:51:03"""
"92,53,41,""2021-09-23 13:51:03"""
"92,51,41,""2021-09-23 13:51:05"""
"92,52,41,""2021-09-23 13:51:05"""
"92,63,41,""2021-09-23 13:51:07"""
"92,63,41,""2021-09-23 13:51:07"""
"92,56,41,""2021-09-23 13:51:09"""
"92,56,41,""2021-09-23 13:51:09"""
"92,36,41,""2021-09-23 13:51:11"""
"92,36,41,""2021-09-23 13:51:11"""
"92,58,41,""2021-09-23 13:51:13"""
"92,58,41,""2021-09-23 13:51:13"""
"93,81,41,""2021-09-23 13:51:16"""
"93,80,41,""2021-09-23 13:51:16"""
"93,57,41,""2021-09-23 13:51:18"""
"93,58,41,""2021-09-23 13:51:18"""
"93,51,41,""2021-09-23 13:51:20"""
"93,50,41,""2021-09-23 13:51:20"""
"95,37,41,""2021-09-23 13:51:22"""
"95,38,41,""2021-09-23 13:51:22"""
"95,61,41,""2021-09-23 13:51:24"""
"95,61,41,""2021-09-23 13:51:24"""
"90,80,41,""2021-09-23 13:51:26"""
"91,79,41,""2021-09-23 13:51:26"""
"94,54,41,""2021-09-23 13:51:28"""
"94,55,41,""2021-09-23 13:51:29"""
"95,58,41,""2021-09-23 13:51:31"""
"95,57,41,""2021-09-23 13:51:31"""
"95,59,41,""2021-09-23 13:51:33"""
"95,58,41,""2021-09-23 13:51:33"""
"95,56,41,""2021-09-23 13:51:35"""
"95,57,41,""2021-09-23 13:51:35"""
"91,52,41,""2021-09-23 13:51:37"""
"91,52,41,""2021-09-23 13:51:37"""
"91,54,41,""2021-09-23 13:51:39"""
"91,54,41,""2021-09-23 13:51:39"""
"91,45,41,""2021-09-23 13:51:41"""
"91,43,41,""2021-09-23 13:51:41"""
"91,39,41,""2021-09-23 13:51:43"""
"91,42,41,""2021-09-23 13:51:44"""
"92,47,41,""2021-09-23 13:51:46"""
"92,46,41,""2021-09-23 13:51:46"""
"93,64,41,""2021-09-23 13:51:48"""
"93,64,41,""2021-09-23 13:51:48"""
"93,44,41,""2021-09-23 13:51:50"""
"93,43,41,""2021-09-23 13:51:50"""
"93,40,41,""2021-09-23 13:51:52"""
"94,40,41,""2021-09-23 13:51:52"""
"94,47,41,""2021-09-23 13:51:54"""
"93,46,41,""2021-09-23 13:51:54"""
"94,40,41,""2021-09-23 13:51:56"""
"94,39,41,""2021-09-23 13:51:56"""
"94,47,41,""2021-09-23 13:51:58"""
"94,47,41,""2021-09-23 13:51:58"""
"94,53,41,""2021-09-23 13:52:01"""
"94,54,41,""2021-09-23 13:52:01"""
"94,53,41,""2021-09-23 13:52:03"""
"94,52,41,""2021-09-23 13:52:03"""
"94,43,41,""2021-09-23 13:52:05"""
"94,43,41,""2021-09-23 13:52:05"""
"94,47,41,""2021-09-23 13:52:07"""
"94,48,41,""2021-09-23 13:52:07"""
"94,53,41,""2021-09-23 13:52:09"""
"94,52,41,""2021-09-23 13:52:09"""
"94,55,41,""2021-09-23 13:52:11"""
"94,56,41,""2021-09-23 13:52:11"""
"94,65,41,""2021-09-23 13:52:13"""
"94,65,41,""2021-09-23 13:52:13"""
"94,65,41,""2021-09-23 13:52:16"""
"94,64,41,""2021-09-23 13:52:16"""
"95,59,41,""2021-09-23 13:52:18"""
"94,60,41,""2021-09-23 13:52:18"""
"94,57,41,""2021-09-23 13:52:20"""
"94,56,41,""2021-09-23 13:52:20"""
"95,61,41,""2021-09-23 13:52:22"""
"95,61,41,""2021-09-23 13:52:22"""
"94,48,41,""2021-09-23 13:52:24"""
"94,47,41,""2021-09-23 13:52:24"""
"94,42,41,""2021-09-23 13:52:26"""
"94,42,41,""2021-09-23 13:52:26"""
"95,64,41,""2021-09-23 13:52:28"""
"95,64,41,""2021-09-23 13:52:29"""
"95,53,41,""2021-09-23 13:52:31"""
"95,52,41,""2021-09-23 13:52:31"""
"94,45,41,""2021-09-23 13:52:33"""
"94,46,41,""2021-09-23 13:52:33"""
"94,46,41,""2021-09-23 13:52:35"""
"94,47,41,""2021-09-23 13:52:35"""
"94,57,41,""2021-09-23 13:52:37"""
"95,57,41,""2021-09-23 13:52:37"""
"94,55,41,""2021-09-23 13:52:39"""
"94,54,41,""2021-09-23 13:52:39"""
"94,43,41,""2021-09-23 13:52:41"""
"94,44,41,""2021-09-23 13:52:41"""
"94,56,41,""2021-09-23 13:52:43"""
"94,56,41,""2021-09-23 13:52:43"""
"95,52,41,""2021-09-23 13:52:45"""
"95,52,41,""2021-09-23 13:52:46"""
"95,47,41,""2021-09-23 13:52:48"""
"95,47,41,""2021-09-23 13:52:48"""
"95,43,41,""2021-09-23 13:52:50"""
"95,43,41,""2021-09-23 13:52:50"""
"95,51,41,""2021-09-23 13:52:52"""
"95,50,41,""2021-09-23 13:52:52"""
"95,43,41,""2021-09-23 13:52:54"""
"95,42,41,""2021-09-23 13:52:54"""
"95,40,41,""2021-09-23 13:52:56"""
"95,41,41,""2021-09-23 13:52:56"""
"95,46,41,""2021-09-23 13:52:58"""
"95,47,41,""2021-09-23 13:52:58"""
"95,51,41,""2021-09-23 13:53:00"""
"95,50,41,""2021-09-23 13:53:01"""
"95,47,41,""2021-09-23 13:53:03"""
"95,47,41,""2021-09-23 13:53:03"""
"95,44,41,""2021-09-23 13:53:05"""
"95,44,41,""2021-09-23 13:53:05"""
"95,48,41,""2021-09-23 13:53:07"""
"95,47,41,""2021-09-23 13:53:07"""
"95,60,41,""2021-09-23 13:53:09"""
"95,60,41,""2021-09-23 13:53:09"""
"95,43,41,""2021-09-23 13:53:11"""
"95,42,41,""2021-09-23 13:53:11"""
"95,37,41,""2021-09-23 13:53:13"""
"95,37,41,""2021-09-23 13:53:13"""
"95,51,41,""2021-09-23 13:53:15"""
"95,52,41,""2021-09-23 13:53:15"""
"95,45,41,""2021-09-23 13:53:18"""
"95,44,41,""2021-09-23 13:53:18"""
"96,40,41,""2021-09-23 13:53:20"""
"96,41,41,""2021-09-23 13:53:20"""
"95,51,41,""2021-09-23 13:53:22"""
"95,52,41,""2021-09-23 13:53:22"""
"95,56,41,""2021-09-23 13:53:24"""
"95,56,41,""2021-09-23 13:53:24"""
"95,51,41,""2021-09-23 13:53:26"""
"95,52,41,""2021-09-23 13:53:26"""
"95,51,41,""2021-09-23 13:53:28"""
"95,49,41,""2021-09-23 13:53:28"""
"95,44,41,""2021-09-23 13:53:30"""
"95,45,41,""2021-09-23 13:53:31"""
"95,54,41,""2021-09-23 13:53:33"""
